Projects_Score,Final_Score,Midterm_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Class
0.1322000000000001,0.8595964648991163,0.6259376562760461,0.2796559311862372,0.34626925385077034,0.451,1
0.15599999999999992,0.38702684675671173,0.3380563427237875,0.3326665333066614,0.24484896979395887,0.826,0
0.04239999999999999,0.8759379689844924,0.700783463910652,0.5571114222844569,0.6543308661732345,0.7170000000000001,1
0.2604000000000002,0.3401700850425211,0.8438073012168696,0.046409281856371276,0.2900580116023206,0.914,0
0.19819999999999993,0.32966483241620814,0.7846307717952992,0.09861972394478902,0.504500900180036,0.509,0
0.5478000000000001,0.6094714023678507,0.749291548591432,0.2792558511702341,0.2172434486897381,0.7070000000000001,1
0.4463999999999999,0.3671835917958979,0.5717619603267212,0.10922184436887394,0.2666533306661334,0.207,0
0.3258000000000001,0.6730031682507922,0.31221870311718625,0.25665133026605336,0.17063412682536527,0.327,0
0.6184000000000001,0.23695180923795234,0.7459576596099351,0.8377675535107021,0.05661132226445287,0.41900000000000004,1
0.5024000000000002,0.7011839252959813,0.2068678113018836,0.6153230646129229,0.6193238647729546,0.794,1
0.3348,0.3475070868767718,0.7796299383230538,0.2274454890978197,0.6729345869173835,0.49400000000000005,0
0.6888000000000001,0.4558946139736535,0.8046341056842807,0.871974394878976,0.16603320664132837,0.493,1
0.9572,0.23861930965482747,0.1925320886814469,0.8477695539107821,0.07441488297659538,0.923,1
0.7290000000000001,0.8362514590628647,0.09968328054675779,0.619723944788958,0.49049809961992397,0.318,1
0.4184000000000001,0.7220276805069201,0.7434572428738122,0.501500300060012,0.7331466293258655,0.5670000000000001,1
0.8091999999999999,0.9753209938302485,0.6509418236372728,0.2238447689537908,0.778355671134227,0.434,1
0.3258000000000001,0.6649991662497916,0.14419069844974164,0.5575115023004602,0.9797959591918386,0.904,1
0.7052,0.45255961313990345,0.9349891648608104,0.8895779155831167,0.08841768353670743,0.995,1
0.4343999999999999,0.15741203935300996,0.9893315552592099,0.5941188237647532,0.8223644728945789,0.36200000000000004,1
0.8186000000000002,0.5332666333166582,0.43340556759459914,0.9197839567913584,0.37867573514702957,0.154,1
0.2953999999999999,0.1647490411872603,0.5949324887481247,0.3570714142828566,0.14422884576915385,0.314,0
0.5748,0.408704352176088,0.736456076012669,0.6487297459491901,0.07161432286457292,0.645,1
0.35340000000000016,0.7201934300483575,0.9679946657776297,0.6705341068213644,0.5223044608921785,0.49600000000000005,1
0.3478000000000001,0.8220777055194264,0.5807634605767629,0.22164432886577323,0.7287457491498301,0.701,1
0.1462000000000001,0.32616308154077045,0.6921153525587598,0.14362872574514918,0.48809761952390507,0.251,0
0.06840000000000002,0.44405536101384024,0.8903150525087515,0.9787957591518306,0.45909181836367297,0.784,1
0.3218000000000001,0.7725529431382359,0.8743123853975665,0.045209041808361716,0.19623924784957003,0.8470000000000001,1
0.4586000000000001,0.6254794063698514,0.9781630271711954,0.4678935787157432,0.3612722544508904,0.598,1
0.3618000000000001,0.30798732699683173,0.5120853475579263,0.42508501700340084,0.18183636727345487,0.9279999999999999,0
0.014000000000000012,0.3861930965482743,0.8309718286381065,0.3600720144028806,0.7355471094218844,0.783,0
0.5790000000000002,0.3058195764548941,0.4274045674279048,0.7821564312862572,0.19903980796159249,0.595,1
0.14480000000000004,0.5949641487410371,0.42240373395565944,0.7455491098219644,0.6169233846769355,0.9059999999999999,1
0.12080000000000002,0.725862931465733,0.8183030505084183,0.39547909581916385,0.657131426285257,0.521,1
0.5204,0.5799566449891613,0.9859976662777132,0.5643128625725145,0.5405081016203241,0.35600000000000004,1
0.09519999999999995,0.1455727863931967,0.256376062677113,0.892578515703141,0.42348469693938795,0.883,0
0.25639999999999996,0.3103218275804569,0.05617602933822308,0.993998799759952,0.6731346269253853,0.12300000000000001,0
0.4518000000000002,0.22144405536101386,0.8156359393232209,0.9693938787757552,0.41588317663532726,0.4740000000000001,1
0.16779999999999995,0.390361847590462,0.6202700450075012,0.7179435887177437,0.8215643128625725,0.537,0
0.44620000000000015,0.5160913790228447,0.9598266377729623,0.14322864572914584,0.7297459491898382,0.555,1
0.3428,0.5069201267300316,0.25220870145024177,0.023204640928185638,0.5407081416283257,0.6519999999999999,0
0.8606,0.754710688677672,0.07101183530588429,0.8253650730146032,0.8771754350870173,0.506,1
0.7949999999999999,0.18909454727363684,0.4925820970161694,0.8411682336467294,0.8289657931586318,0.257,1
0.9928000000000001,0.9468067367016844,0.085514252375396,0.7465493098619724,0.5319063812762554,0.8570000000000001,1
0.5290000000000001,0.34283808570952146,0.26187697949658284,0.28005601120224055,0.06841368273654735,0.658,0
0.5753999999999999,0.3001500750375188,0.12602100350058354,0.6399279855971194,0.5661132226445289,0.858,0
0.9466000000000001,0.6853426713356678,0.22420403400566769,0.31626325265053024,0.3552710542108424,0.276,1
0.379,0.7470401867600467,0.2785464244040674,0.9137827565513106,0.6449289857971594,0.383,1
0.5458000000000001,0.8839419709854928,0.44390731788631443,0.23424684936987417,0.6737347469493902,0.8119999999999999,1
0.08079999999999998,0.7670501917625481,0.8988164694115688,0.5777155431086218,0.6793358671734346,0.003,1
0.7838,0.034017008504252155,0.6774462410401734,0.3610722144428886,0.10922184436887394,0.595,0
0.9852000000000001,0.8275804568951142,0.6181030171695283,0.6631326265253052,0.1918383676735349,0.614,1
0.06580000000000008,0.7747206936801734,0.7056176029338224,0.564712942588518,0.630726145229046,0.534,1
0.24180000000000001,0.76021344005336,0.8778129688281382,0.10162032406481303,0.7629525905181038,0.167,1
0.1976,0.9798232449558111,0.6427737956326056,0.22064412882576523,0.12502500500100022,0.685,1
0.6934,0.431215607803902,0.8901483580596767,0.7665533106621325,0.19163832766553313,0.336,1
0.04420000000000002,0.06703351675837921,0.5354225704284048,0.3688737747549511,0.5585117023404682,0.452,0
0.46320000000000006,0.4608971152242789,0.27737956326054347,0.1658331666333268,0.5009001800360073,0.33299999999999996,0
0.0014000000000000679,0.0463565115891279,0.8801466911151858,0.5035007001400282,0.26645329065813184,0.4740000000000001,0
0.5544,0.2943138235784558,0.541590265044174,0.6523304660932188,0.4084816963392679,0.622,1
0.46199999999999997,0.5869601467400365,0.9063177196199368,0.044808961792358604,0.035007001400280124,0.8380000000000001,1
0.9154,0.30965482741370687,0.04017336222703782,0.29165833166633326,0.03700740148029613,0.483,0
0.7202000000000002,0.6855094213773554,0.39756626104350734,0.8095619123824767,0.09501900380076034,0.32299999999999995,1
0.1259999999999999,0.8222444555611137,0.9479913318886484,0.5203040608121627,0.5769153830766156,0.488,1
0.3546,0.4205436051359013,0.249708284714119,0.03540708141628346,0.863972794558912,0.689,0
0.9316,0.9004502251125563,0.941656942823804,0.28205641128225634,0.26025205041008204,0.34700000000000003,1
0.5941999999999998,0.8404202101050524,0.8823137189531591,0.1994398879775956,0.7087417483496703,0.563,1
0.7716000000000001,0.3051525762881441,0.7759626604434073,0.9157831566313264,0.1588317663532708,0.353,1
0.12760000000000016,0.8115724528931134,0.630271711951992,0.39187837567513517,0.10642128425685149,0.048,0
0.23940000000000006,0.32966483241620814,0.6857809634939158,0.6615323064612924,0.9677935587117423,0.17600000000000002,0
0.4478,0.5927963981990996,0.9756626104350727,0.5733146629325865,0.6783356671334266,0.37700000000000006,1
0.02279999999999993,0.13890278472569628,0.0573428904817469,0.3352670534106823,0.98499699939988,0.269,0
0.5504,0.4689011172252793,0.1390231705284215,0.34366873374674967,0.434486897379476,0.63,0
0.9856,0.9478072369518091,0.7827971328554759,0.710342068413683,0.1180236047209442,0.543,1
0.4281999999999999,0.824578956144739,0.1606934489081514,0.6515303060612123,0.702740548109622,0.669,1
0.4141999999999999,0.9724862431215606,0.9763293882313719,0.44088817763552735,0.37147429485897177,0.03,1
0.46320000000000006,0.17942304485576133,0.3150525087514586,0.3978795759151832,0.31766353270654135,0.12300000000000001,0
0.11620000000000008,0.21344005336001337,0.429071511918653,0.36507301460292063,0.6713342668533708,0.095,0
0.39300000000000024,0.016675004168751006,0.2747124520753459,0.2834566913382679,0.33346669333866785,0.098,0
0.3363999999999998,0.7248624312156078,0.5794299049841642,0.08561712342468497,0.5727145429085818,0.26,0
0.46520000000000006,0.6443221610805403,0.058676446074345856,0.26825365073014606,0.29945989197839573,0.532,0
0.8566,0.17792229448057362,0.1496916152692115,0.32126425285057025,0.7839567913582717,0.115,0
0.19280000000000008,0.7913956978489245,0.7459576596099351,0.5477095419083817,0.3124624924985,0.935,1
0.6078000000000001,0.2991495747873938,0.18653108851475242,0.7739547909581916,0.535107021404281,0.854,1
0.03760000000000008,0.13490078372519598,0.2355392565427572,0.3958791758351672,0.023204640928185638,0.9720000000000001,0
0.4725999999999999,0.09087877271969325,0.09334889148191372,0.8275655131026207,0.6205241048209642,0.851,0
0.07420000000000004,0.26313156578289143,0.43757292882147025,0.98499699939988,0.19223844768953802,0.8039999999999999,0
0.3104,0.8520927130231781,0.34689114852475433,0.6169233846769355,0.2624524904980996,0.528,1
0.9928000000000001,0.7927296981824246,0.6991165194199034,0.5985197039407884,0.5767153430686138,0.788,1
0.631,0.4428881107220275,0.09018169694949152,0.12962592518503713,0.5485097019403882,0.051,0
0.24419999999999997,0.7246956811739202,0.8884814135689283,0.7225445089017806,0.273854770954191,0.076,1
0.10260000000000002,0.5687843921960982,0.9096516086014337,0.6003200640128028,0.6941388277655534,0.11900000000000001,1
0.09079999999999999,0.7260296815074203,0.9908318053008836,0.6933386677335467,0.043608721744349044,0.061,1
0.6799999999999999,0.6836751709187927,0.29754959159859984,0.4440888177635529,0.4172834566913384,0.1,1
0.4022000000000001,0.6831749207937303,0.40856809468244726,0.7175435087017406,0.01960392078415696,0.87,1
0.35419999999999985,0.38452559613139914,0.6299383230538425,0.8767753550710142,0.2106421284256852,0.7889999999999999,1
0.6446000000000001,0.8692679673169919,0.3322220370061677,0.8409681936387281,0.061812362472494664,0.04,1
0.1826000000000001,0.1622477905619477,0.836806134355726,0.7861572314462892,0.5691138227645531,0.022000000000000002,0
0.7286000000000001,0.34233783558445885,0.350225037506251,0.9119823964792961,0.1598319663932788,0.997,1
0.9550000000000001,0.12489578122394529,0.7344557426237708,0.274854970994199,0.33306661332266474,0.8789999999999999,1
0.27739999999999987,0.60013340003335,0.9406567761293552,0.8881776355271056,0.32986597319463895,0.31,1
0.5878000000000001,0.37602134400533616,0.09318219703283892,0.19703940788157648,0.8199639927985598,0.386,0
0.7322,0.8157412039353011,0.3062177029504918,0.4396879375875178,0.19463892778555714,0.38799999999999996,1
0.7110000000000001,0.43088210772052693,0.4634105684280714,0.7495499099819964,0.5485097019403882,0.7340000000000001,1
0.9982,0.3083208270802068,0.5422570428404736,0.4160832166433288,0.8297659531906383,0.14800000000000002,1
0.9280000000000002,0.20943805235951307,0.30071678613102193,0.6787357471494302,0.6667333466693339,0.747,1
0.11980000000000013,0.3880273470068367,0.6674445740956829,0.5491098219643931,0.2996599319863975,0.45799999999999996,0
0.5436000000000001,0.6069701517425379,0.6452742123687281,0.275855171034207,0.8231646329265856,0.077,1
0.3146000000000002,0.6571619142904785,0.5779296549424906,0.6465293058611723,0.7423484696939389,0.79,1
0.8788,0.5782891445722862,0.11385230871811969,0.20424084816963406,0.7045409081816365,0.585,1
0.6976,0.9883274970818743,0.47707951325220876,0.6941388277655534,0.06741348269653935,0.489,1
0.03380000000000005,0.9317992329498082,0.49108184697449575,0.5489097819563913,0.6955391078215643,0.505,1
0.29180000000000006,0.1178922794730699,0.9219869978329722,0.40108021604320876,0.94498899779956,0.6480000000000001,0
0.03820000000000001,0.06119726529931635,0.48058009668278046,0.3032606521304262,0.7739547909581916,0.867,0
0.14139999999999997,0.31098882774720693,0.014002333722287097,0.5159031806361274,0.8315663132626525,0.614,0
0.7450000000000001,0.5259296314824078,0.8208034672445408,0.9655931186237248,0.3046609321864375,0.614,1
0.4680000000000002,0.5190928797732199,0.7801300216702785,0.8331666333266656,0.6779355871174235,0.531,1
0.15579999999999994,0.7453726863431716,0.2498749791631939,0.47909581916383304,0.6755351070214044,0.336,0
0.3168000000000002,0.9716524929131232,0.4652442073678946,0.3922784556911383,0.946989397879576,0.693,1
0.7128000000000001,0.8786059696514925,0.5637606267711286,0.032606521304261005,0.3672734546909382,0.425,1
0.3488,0.3385025846256462,0.6442740456742793,0.8485697139427888,0.9085817163432688,0.7590000000000001,1
0.19400000000000017,0.255794563948641,0.6944490748458076,0.3840768153630727,0.16043208641728368,0.006,0
0.8096000000000001,0.5447723861930966,0.35455909318219714,0.27185437087417497,0.8733746749349871,0.489,1
0.46940000000000004,0.5534433883608472,0.813135522587098,0.2742548509701941,0.3102620524104822,0.37700000000000006,1
0.11560000000000015,0.2271135567783893,0.4950825137522923,0.061812362472494664,0.8305661132226445,0.341,0
0.8384,0.7120226780056693,0.9948324720786801,0.6139227845569115,0.3320664132826565,0.17300000000000001,1
0.07140000000000013,0.7330331832582957,0.4572428738123022,0.4480896179235849,0.7943588717743548,0.334,0
0.4718,0.02084375521093884,0.0680113352225371,0.606121224244849,0.06981396279255869,0.391,0
0.2609999999999999,0.3958645989661498,0.6826137689614937,0.5469093818763755,0.6553310662132428,0.43700000000000006,0
0.7376,0.52042688010672,0.2505417569594933,0.7511502300460093,0.49149829965993197,0.454,1
0.5663999999999998,0.3476738369184593,0.3537256209368229,0.7715543108621725,0.6871374274854971,0.7959999999999999,1
0.6678,0.25362681340670334,0.7396232705450911,0.49929985997199444,0.9233846769353871,0.64,1
0.5327999999999999,0.2432883108220777,0.49424904150691806,0.35387077415483104,0.7339467893578717,0.19,0
0.14760000000000018,0.0997165249291313,0.028671445240873505,0.9335867173434689,0.9613922784556914,0.277,0
0.7090000000000001,0.817408704352176,0.6169361560260045,0.05421084216843375,0.4486897379475898,0.079,1
0.4925999999999999,0.08654327163581799,0.4115685947657943,0.1526305261052212,0.5283056611322265,0.946,0
0.6344000000000001,0.2923128230782057,0.9219869978329722,0.4196839367873577,0.26385277055411094,0.8869999999999999,1
0.04519999999999991,0.045522761380690446,0.499583263877313,0.6141228245649131,0.9857971594318866,0.085,0
0.14200000000000013,0.7815574453893612,0.7091181863643943,0.008201640328065585,0.05521104220844175,0.5740000000000001,0
0.5893999999999999,0.03918625979656498,0.21886981163527264,0.7195439087817566,0.3586717343468697,0.96,0
0.2268000000000001,0.5734533933633483,0.7211201866977832,0.4848969793958793,0.3866773354670936,0.49200000000000005,1
0.2407999999999999,0.4095381023845255,0.9041506917819637,0.42348469693938795,0.9179835967193439,0.24100000000000002,1
0.6315999999999999,0.28230782057695514,0.03383897316219375,0.5195039007801561,0.36807361472294486,0.27899999999999997,0
0.05900000000000016,0.2751375687843922,0.4475745957659609,0.1618323664732948,0.9171834366873375,0.7360000000000001,0
0.5231999999999999,0.9743204935801233,0.09518253042173697,0.2896579315863175,0.8549709941988397,0.529,1
0.30820000000000003,0.3480073370018344,0.4107351225204201,0.7097419483896781,0.5219043808761754,0.121,0
0.056800000000000184,0.03635150908787721,0.4360726787797966,0.4802960592118426,0.44948989797959604,0.845,0
0.8658000000000001,0.7593796898449223,0.9854975829304886,0.5717143428685738,0.42448489697939595,0.141,1
0.7232000000000001,0.552442888110722,0.05684280713452239,0.5593118623724744,0.2600520104020805,0.056999999999999995,0
0.44620000000000015,0.7838919459729865,0.7179529921653609,0.3070614122824564,0.2896579315863175,0.536,1
0.9244000000000001,0.6976821744205435,0.5810968494749125,0.09741948389677946,0.18643728745749155,0.284,1
0.7021999999999999,0.9077872269468068,0.500583430571762,0.8969793958791761,0.33606721344268853,0.28300000000000003,1
0.931,0.8861097215274305,0.970995165860977,0.600120024004801,0.6245249049809962,0.087,1
0.4725999999999999,0.7885609471402366,0.12968828138023014,0.6979395879175836,0.3866773354670936,0.953,1
0.5308000000000002,0.30815407703851927,0.6912818803133856,0.7565513102620525,0.9871974394878975,0.114,1
0.06540000000000012,0.5070868767717192,0.25904317386231046,0.5845169033806763,0.37727545509101823,0.8769999999999999,0
0.9084000000000001,0.502084375521094,0.9018169694949159,0.053810762152430636,0.46269253850770165,0.6829999999999999,1
0.6175999999999999,0.18609304652326164,0.8143023837306218,0.3056611322264453,0.3922784556911383,0.8710000000000001,1
0.9263999999999999,0.6558279139569785,0.3888981496916153,0.1378275655131027,0.7269453890778157,0.598,1
0.9936000000000003,0.4567283641820912,0.8511418569761628,0.08801760352070431,0.21744348869773966,0.8490000000000001,1
0.7490000000000001,0.23961980990495257,0.14102350391731966,0.7041408281656334,0.3764752950590118,0.501,0
0.4610000000000001,0.2101050525262631,0.19136522753792296,0.9159831966393281,0.62372474494899,0.38799999999999996,0
0.9776,0.8756044689011171,0.41206867811301895,0.3490698139627928,0.9577915583116623,0.568,1
0.8502000000000001,0.488077372019343,0.17036172695449248,0.5613122624524907,0.9047809561912386,0.9470000000000001,1
0.38259999999999983,0.04102051025512754,0.21186864477412903,0.9795959191838368,0.04260852170434104,0.147,0
0.6659999999999999,0.6758379189594799,0.536422737122854,0.3124624924985,0.39907981596319275,0.007000000000000001,1
0.5316000000000001,0.214607303651826,0.4815802633772297,0.9565913182636527,0.5221044208841767,0.851,1
0.24940000000000007,0.9898282474570619,0.5015835972662113,0.14882976595319075,0.5157031406281258,0.364,1
0.4503999999999999,0.5337668834417209,0.24770795132522094,0.7641528305661134,0.13422684536907403,0.315,0
0.5004,0.6578289144572285,0.7044507417902985,0.8169633926785358,0.04680936187237461,0.9450000000000001,1
0.036599999999999966,0.8205769551442388,0.8813135522587099,0.07821564312862583,0.947989597919584,0.174,1
0.020000000000000018,0.9884942471235618,0.7131188531421906,0.5931186237247452,0.21324264852970587,0.7590000000000001,1
0.5172000000000001,0.605302651325663,0.27737956326054347,0.6031206241248253,0.08981796359271876,0.907,1
0.7612000000000001,0.07270301817575453,0.8654775795965997,0.46769353870774166,0.9589917983596721,0.512,1
0.7609999999999999,0.34834083708520924,0.822637106184364,0.06801360272054424,0.26185237047409493,0.8230000000000002,1
0.6936000000000002,0.19409704852426213,0.6614435739289883,0.7769553910782159,0.5025005001000202,0.37200000000000005,1
0.3330000000000002,0.2634650658662665,0.8604767461243543,0.9981996399279858,0.504500900180036,0.003,1
0.23480000000000012,0.6134734033683509,0.14035672612102024,0.41228245649129835,0.9511902380476096,0.308,0
0.11980000000000013,0.3445055861263966,0.43007167861310225,0.019203840768153846,0.0998199639927988,0.93,0
0.29520000000000013,0.30898782724695684,0.09718286381063512,0.23484696939387883,0.7987597519503904,0.307,0
0.45840000000000014,0.20727030181757544,0.3897316219369895,0.5879175835167034,0.33446689337867586,0.225,0
0.4776,0.4090378522594631,0.01516919486581092,0.9621924384876976,0.37767553510702134,0.73,0
0.5828,0.1954310488577622,0.8984830805134192,0.10362072414482904,0.7089417883576716,0.745,1
0.9198,0.15441053860263476,0.8499749958326388,0.7019403880776156,0.716343268653731,0.9470000000000001,1
0.49580000000000024,0.9136234784058694,0.05984330721786979,0.6673334666933388,0.7759551910382079,0.203,1
0.42379999999999995,0.42854760713690165,0.22753792298716458,0.25065013002600534,0.7509501900380078,0.913,0
0.04820000000000002,0.3778555944638986,0.25937656276046017,0.8133626725345069,0.3210642128425685,0.756,0
0.5990000000000002,0.23128230782057702,0.38673112185364245,0.12882576515303068,0.7571514302860571,0.368,0
0.6028,0.6359846589961649,0.8029671611935325,0.9259851970394082,0.7847569513902783,0.807,1
0.5831999999999999,0.6856761714190427,0.3865644274045674,0.20104020804160827,0.5335067013402681,0.133,1
0.8876,0.4675671168917792,0.20470078346391074,0.0814162832566514,0.5369073814762955,0.131,0
0.8674000000000002,0.9187927296981824,0.07951325220870153,0.1878375675135029,0.8171634326865373,0.095,1
0.0593999999999999,0.9806569951642485,0.7601266877812969,0.5271054210842168,0.3372674534906983,0.004,1
0.31820000000000004,0.43104885776221447,0.44490748458076346,0.6869373874774958,0.8017603520704142,0.389,0
0.3188,0.6138069034517257,0.7262877146191031,0.49109821964392886,0.8143628725745149,0.10400000000000001,1
0.657,0.4503918625979655,0.6824470745124187,0.6607321464292859,0.23424684936987417,0.8630000000000001,1
0.3844000000000001,0.45606136401534103,0.7554592432072011,0.9741948389677937,0.09301860372074411,0.425,1
0.22160000000000002,0.8185759546439886,0.7214535755959328,0.8195639127825567,0.5747149429885978,0.539,1
0.1823999999999999,0.5822911455727866,0.07751291881980327,0.44928985797159426,0.03540708141628346,0.298,0
0.19779999999999998,0.8811072202768049,0.01216869478246374,0.6351270254050811,0.8267653530706143,0.10099999999999999,0
0.2168000000000001,0.21744205436051356,0.2882147024504085,0.19063812762552512,0.506501300260052,0.446,0
0.016000000000000014,0.18325829581457398,0.00916819469911645,0.5781156231246252,0.860972194438888,0.612,0
0.3996000000000002,0.25512756378189094,0.41956992832138695,0.20824164832966607,0.8753750750150033,0.7389999999999999,0
0.3700000000000001,0.37802234450558614,0.10435072512085353,0.7591518303660734,0.8431686337267457,0.308,0
0.5112000000000001,0.8744372186093046,0.5855975995999334,0.24404880976195265,0.30386077215443086,0.9470000000000001,1
0.9868000000000001,0.6186426546606636,0.9346557759626604,0.7379475895179037,0.24244848969793953,0.932,1
0.54,0.4060363515090879,0.3458909818303051,0.7361472294458893,0.7425485097019406,0.039,1
0.9628000000000001,0.534433883608471,0.6772795465910986,0.27645529105821165,0.1536307261452292,0.604,1
0.2018000000000002,0.9543104885776221,0.20470078346391074,0.8727745549109822,0.18223644728945798,0.643,1
0.29000000000000004,0.11305652826413204,0.6184364060676779,0.6883376675335067,0.8791758351670336,0.295,0
0.7,0.2076038019009505,0.12968828138023014,0.34586917383476723,0.7059411882376478,0.9920000000000001,0
0.9868000000000001,0.9628147407036851,0.0020003333888981567,0.4274854970994202,0.8755751150230047,0.29100000000000004,1
0.8252000000000002,0.9576454894113722,0.9316552758793133,0.7269453890778157,0.1394278855771156,0.217,1
0.5538000000000001,0.17708854427213616,0.554925820970162,0.2116423284656932,0.39907981596319275,0.484,0
0.08519999999999994,0.1450725362681341,0.9271545257542926,0.4688937787557512,0.2832566513302661,0.32299999999999995,0
0.36440000000000006,0.4212106053026512,0.33388898149691615,0.6537307461492301,0.009601920384076923,0.924,0
0.08640000000000003,0.049524762381190524,0.3278879813302218,0.5395079015803161,0.28465693138627746,0.44,0
0.31120000000000014,0.654994163748541,0.40073345557592943,0.6085217043408684,0.37967593518703757,0.41000000000000003,1
0.2587999999999999,0.07737201934300486,0.706117686281047,0.5463092618523706,0.09221844368873788,0.626,0
0.38860000000000006,0.05786226446556608,0.5659276546091017,0.19923984796959404,0.566513302660532,0.08100000000000002,0
0.8371999999999999,0.4852426213106553,0.9254875812635439,0.41028205641128257,0.38327665533106625,0.757,1
0.1504000000000001,0.9581457395364348,0.025504250708451415,0.5321064212842568,0.046409281856371276,0.768,0
0.2612000000000001,0.3565115891278974,0.33038839806634446,0.6541308261652332,0.7293458691738348,0.956,0
0.2962,0.9983324995831249,0.18019669944990835,0.4266853370674135,0.8345669133826767,0.579,1
0.36060000000000003,0.5320993830248457,0.5104184030671781,0.9745949189837968,0.4856971394278857,0.6950000000000001,1
0.24439999999999995,0.3751875937968985,0.5050841806967827,0.1078215643128626,0.9687937587517506,0.924,0
0.9425999999999999,0.3858595964648992,0.13702283713952323,0.20684136827365496,0.9141828365673137,0.6659999999999999,1
0.42020000000000013,0.1949307987326997,0.20186697782963836,0.34146829365873166,0.551510302060412,0.43200000000000005,0
0.11420000000000008,0.5122561280640321,0.40823470578429744,0.22864572914582926,0.4450890178035609,0.025,0
0.4676,0.4388861097215273,0.40890148358059686,0.6255251050210042,0.0030006001200240107,0.728,0
0.1843999999999999,0.27080206770051696,0.3175529254875813,0.03960792158431681,0.7111422284456892,0.965,0
0.21620000000000017,0.16041354010338504,0.14852475412568755,0.17743548709741952,0.5651130226045211,0.47000000000000003,0
0.2849999999999999,0.31115557778889447,0.004334055675946025,0.2934586917383477,0.9377875575115024,0.34,0
0.7212000000000001,0.058195764548941153,0.9436572762127022,0.875975195039008,0.9929985997199442,0.728,1
0.3941999999999999,0.9479739869934967,0.9951658609768297,0.18203640728145642,0.9537907581516305,0.8869999999999999,1
0.6890000000000001,0.5429381357345338,0.6737789631605269,0.5655131026205242,0.3276655331066214,0.886,1
0.389,0.06336501584125398,0.06884480746791144,0.030006001200240107,0.14942988597719542,0.541,0
0.16400000000000015,0.6933466733366684,0.1176862810468412,0.3106621324264853,0.796959391878376,0.122,0
